# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1700030443.81303 -10.313362 13.553312 0.254794 -0.019563 0.026827 0.714136 0.699219 0.0000578164 -0.0000029977 -0.0000257211 0.0000574209 0.0000087828 0.0005496596 0.1084091503 0.0667081980 0.0044041903 0.0565594274 0.0004688613 0.0216552897
1700030443.87945 -10.318572 13.614149 0.275263 -0.019875 0.028270 0.715197 0.698069 0.0000578645 -0.0000032138 -0.0000268256 0.0000575067 0.0000098197 0.0005494835 0.1089392175 0.0669966524 0.0043687758 0.0563832536 0.0005181048 0.0215206182
1700030443.94587 -10.305676 13.667851 0.299340 -0.014526 0.022608 0.711448 0.702225 0.0000569262 -0.0000033062 -0.0000184049 0.0000574259 0.0000097532 0.0005507591 0.1096408599 0.0672383551 0.0043864358 0.0563698456 0.0004923739 0.0215812967
1700030444.01228 -10.303505 13.726588 0.295134 -0.010056 0.021380 0.707554 0.706264 0.0000571020 -0.0000032814 -0.0000147671 0.0000577883 0.0000115434 0.0005516461 0.1105785853 0.0674092758 0.0044034282 0.0561751472 0.0004878374 0.0216497161
1700030444.07869 -10.305381 13.780068 0.278270 -0.006327 0.021782 0.705432 0.708415 0.0000573257 -0.0000033629 -0.0000130351 0.0000581617 0.0000144569 0.0005522038 0.1115559171 0.0677654061 0.0044066119 0.0562112385 0.0005027154 0.0217347422
1700030444.14509 -10.306511 13.834766 0.279852 -0.006393 0.028495 0.701336 0.712233 0.0000578523 -0.0000037416 -0.0000175685 0.0000586204 0.0000190285 0.0005522018 0.1123187081 0.0680238407 0.0044024566 0.0561961273 0.0005101641 0.0218002800
1700030444.21150 -10.309422 13.899462 0.276701 -0.009118 0.037640 0.698582 0.714481 0.0000588174 -0.0000044958 -0.0000255565 0.0000587190 0.0000236404 0.0005509719 0.1129855958 0.0683098828 0.0044098144 0.0562772018 0.0004964336 0.0218590718
1700030444.27789 -10.323427 13.943508 0.278984 -0.007969 0.035882 0.701298 0.711920 0.0000586991 -0.0000045372 -0.0000232804 0.0000589651 0.0000237385 0.0005517506 0.1139509938 0.0687017080 0.0044195940 0.0563706831 0.0005013379 0.0219606031
1700030444.34429 -10.327848 13.997743 0.294520 -0.011361 0.030841 0.702354 0.711069 0.0000587817 -0.0000042865 -0.0000223982 0.0000585951 0.0000175133 0.0005527787 0.1145397525 0.0690631143 0.0044216828 0.0565885674 0.0005154509 0.0220162087
1700030444.41068 -10.329922 14.054753 0.284605 -0.023179 0.025632 0.703610 0.709745 0.0000593109 -0.0000038789 -0.0000269868 0.0000583899 0.0000059843 0.0005535224 0.1153911624 0.0693356940 0.0044351774 0.0565803128 0.0004926809 0.0220992403
1700030444.47718 -10.328339 14.111771 0.300757 -0.023792 0.025623 0.701633 0.711680 0.0000593981 -0.0000038077 -0.0000269463 0.0000577758 0.0000048531 0.0005526807 0.1160896635 0.0694720014 0.0044371829 0.0564643287 0.0004939458 0.0221569301
1700030444.54378 -10.318751 14.151299 0.299737 -0.010991 0.020095 0.696702 0.716995 0.0000586692 -0.0000039339 -0.0000149143 0.0000577875 0.0000098962 0.0005536140 0.1168434340 0.0696982295 0.0044485046 0.0564171536 0.0004748251 0.0222123970
1700030444.61038 -10.317522 14.199981 0.295118 -0.006773 0.017207 0.693244 0.720466 0.0000587757 -0.0000039060 -0.0000088672 0.0000579599 0.0000110152 0.0005543311 0.1173974322 0.0698152710 0.0044460173 0.0563745018 0.0004804683 0.0222699525
1700030444.67699 -10.314112 14.267980 0.277705 -0.001638 0.020290 0.691484 0.722105 0.0000589955 -0.0000038793 -0.0000071591 0.0000580873 0.0000163909 0.0005541713 0.1182195268 0.0701024778 0.0044341495 0.0563468048 0.0004817553 0.0223148955
1700030444.74359 -10.302623 14.329426 0.275064 -0.002658 0.021816 0.686747 0.726565 0.0000593673 -0.0000037571 -0.0000098644 0.0000577543 0.0000160614 0.0005533182 0.1192989646 0.0704171096 0.0044474250 0.0562941788 0.0005074101 0.0224121035
1700030444.81020 -10.307641 14.392235 0.285415 -0.008626 0.031892 0.685184 0.727621 0.0000604093 -0.0000042510 -0.0000205679 0.0000580622 0.0000191241 0.0005528768 0.1201615476 0.0706291178 0.0044550622 0.0562296941 0.0004937602 0.0224842334
1700030444.87680 -10.318090 14.442669 0.295236 -0.003958 0.033366 0.687163 0.725726 0.0000600746 -0.0000042079 -0.0000176186 0.0000584140 0.0000239766 0.0005526451 0.1210976612 0.0710014730 0.0044687322 0.0562915410 0.0004916589 0.0225617716
1700030444.94341 -10.321074 14.500286 0.288127 -0.012186 0.029013 0.687482 0.725519 0.0000606643 -0.0000040357 -0.0000214897 0.0000577557 0.0000142884 0.0005535798 0.1218685501 0.0713924185 0.0044722385 0.0564913624 0.0004942582 0.0226400289
1700030445.01002 -10.314595 14.564403 0.275036 -0.019120 0.028695 0.689333 0.723624 0.0000607043 -0.0000041352 -0.0000243101 0.0000572963 0.0000086525 0.0005530975 0.1227439740 0.0716656705 0.0044762054 0.0564743913 0.0005030056 0.0227127340
1700030445.07663 -10.312933 14.607107 0.282506 -0.021819 0.030114 0.684917 0.727672 0.0000613016 -0.0000041757 -0.0000275666 0.0000573505 0.0000087166 0.0005531831 0.1236039666 0.0718007634 0.0044901984 0.0562799298 0.0005114491 0.0227810106
1700030445.14324 -10.303560 14.655295 0.304874 -0.013823 0.022549 0.678789 0.733857 0.0000608458 -0.0000039132 -0.0000172947 0.0000575434 0.0000086149 0.0005548308 0.1241308600 0.0719938801 0.0044892334 0.0563442647 0.0004937157 0.0228253723
1700030445.20985 -10.301038 14.707138 0.304802 -0.010473 0.018656 0.676340 0.736279 0.0000609594 -0.0000037862 -0.0000120260 0.0000578426 0.0000085530 0.0005558842 0.1249439207 0.0721790198 0.0044946710 0.0563237097 0.0004548926 0.0228930165
1700030445.27646 -10.288461 14.764633 0.302004 -0.006165 0.027843 0.674826 0.737426 0.0000615774 -0.0000041274 -0.0000158721 0.0000586592 0.0000177756 0.0005558996 0.1258409266 0.0724541874 0.0044896034 0.0564401739 0.0004222058 0.0229745712
1700030445.34307 -10.281800 14.825099 0.306993 -0.011890 0.023910 0.672044 0.740029 0.0000621197 -0.0000039291 -0.0000168475 0.0000585873 0.0000108913 0.0005569569 0.1267222252 0.0727149459 0.0044998074 0.0566404418 0.0003730131 0.0230692741
1700030445.40968 -10.277365 14.881128 0.314250 -0.010983 0.035489 0.675778 0.736168 0.0000631135 -0.0000045789 -0.0000244533 0.0000595850 0.0000193541 0.0005565687 0.1277072533 0.0730066148 0.0045159805 0.0569724944 0.0002992815 0.0232174533
1700030445.47627 -10.276261 14.931970 0.307229 -0.007858 0.034526 0.684875 0.727799 0.0000629599 -0.0000045360 -0.0000213899 0.0000602226 0.0000212274 0.0005574674 0.1285955222 0.0733907694 0.0044792635 0.0574767842 0.0001862559 0.0233155300
1700030445.54317 -10.290280 14.996583 0.297409 -0.016401 0.028281 0.695865 0.717428 0.0000631973 -0.0000041610 -0.0000223709 0.0000601301 0.0000110559 0.0005588271 0.1294673732 0.0738724252 0.0044290378 0.0582093081 0.0000374388 0.0234105054
1700030445.61040 -10.297425 15.033552 0.308806 -0.015774 0.027115 0.710393 0.703106 0.0000630571 -0.0000043060 -0.0000211715 0.0000607025 0.0000107171 0.0005597086 0.1304469581 0.0740470263 0.0045036504 0.0575410517 0.0002432727 0.0234596718
1700030445.67764 -10.302110 15.078494 0.330715 -0.014000 0.016896 0.720338 0.693276 0.0000626717 -0.0000039977 -0.0000124526 0.0000611156 0.0000049173 0.0005612816 0.1308031624 0.0742585343 0.0044930118 0.0578993896 0.0001674498 0.0234966150
1700030445.74489 -10.308092 15.118471 0.335617 -0.008258 0.010926 0.729713 0.683616 0.0000626074 -0.0000039343 -0.0000043077 0.0000617095 0.0000045750 0.0005623559 0.1315654976 0.0746471157 0.0044714444 0.0584184493 0.0000464364 0.0235933970
1700030445.81215 -10.312339 15.165973 0.327432 -0.000849 0.014203 0.739011 0.673543 0.0000627745 -0.0000039246 -0.0000006279 0.0000625833 0.0000120305 0.0005629505 0.1322190295 0.0750124315 0.0044296339 0.0590265841 -0.0001015962 0.0236902222
1700030445.87941 -10.313304 15.236966 0.314981 0.000076 0.032356 0.745465 0.665759 0.0000632084 -0.0000046836 -0.0000116198 0.0000641283 0.0000258722 0.0005624263 0.1330454456 0.0749959237 0.0045085172 0.0577883084 0.0001898032 0.0237279096
1700030445.94668 -10.315313 15.285569 0.312003 -0.009344 0.032745 0.744913 0.666292 0.0000640924 -0.0000048045 -0.0000191836 0.0000639540 0.0000197494 0.0005633242 0.1341697177 0.0754516964 0.0044971513 0.0579344225 0.0001998964 0.0238075079
1700030446.01395 -10.343399 15.331050 0.324096 -0.007934 0.039357 0.746130 0.664589 0.0000643527 -0.0000052367 -0.0000221695 0.0000648046 0.0000256776 0.0005627913 0.1347013343 0.0753392939 0.0045783941 0.0567852895 0.0004038561 0.0237720959
1700030446.08124 -10.351409 15.379951 0.324131 -0.007796 0.038335 0.749485 0.660865 0.0000646158 -0.0000051889 -0.0000216471 0.0000652505 0.0000251505 0.0005635688 0.1354672095 0.0758592093 0.0045960465 0.0571917817 0.0003756279 0.0238768284
1700030446.14852 -10.366739 15.437380 0.313621 -0.015580 0.034614 0.751261 0.658912 0.0000652267 -0.0000049513 -0.0000248004 0.0000649817 0.0000175565 0.0005645500 0.1362594928 0.0761673676 0.0045921938 0.0572249105 0.0004062944 0.0239417747
1700030446.21582 -10.374067 15.494443 0.316088 -0.021070 0.037061 0.751901 0.657896 0.0000658433 -0.0000050487 -0.0000305805 0.0000652434 0.0000158204 0.0005645029 0.1372084937 0.0765580710 0.0045948214 0.0573170959 0.0004191066 0.0240295295
1700030446.28312 -10.379018 15.552722 0.333105 -0.013983 0.027325 0.747726 0.663297 0.0000645976 -0.0000044456 -0.0000186696 0.0000653333 0.0000140575 0.0005661303 0.1380042460 0.0768057598 0.0046004743 0.0572952376 0.0004033106 0.0240971926
1700030446.35043 -10.383941 15.598995 0.339100 -0.009884 0.020317 0.744953 0.666734 0.0000636524 -0.0000052309 -0.0000120642 0.0000637743 0.0000115549 0.0005657348 0.1389912966 0.0771758760 0.0046116307 0.0573801859 0.0003980239 0.0241914542
1700030446.41775 -10.390847 15.652812 0.331441 -0.005467 0.019835 0.745540 0.666143 0.0000637493 -0.0000053112 -0.0000069404 0.0000640550 0.0000134578 0.0005665080 0.1397569875 0.0774629614 0.0046149357 0.0574548564 0.0004011617 0.0242661711
1700030446.48507 -10.393615 15.711922 0.330740 -0.004398 0.030400 0.744715 0.666676 0.0000643142 -0.0000059008 -0.0000133683 0.0000648851 0.0000223961 0.0005662190 0.1407819454 0.0777968741 0.0046201112 0.0574889025 0.0004100783 0.0243587860
1700030446.55193 -10.402515 15.769762 0.331221 -0.011244 0.038787 0.744451 0.666455 0.0000652684 -0.0000066151 -0.0000235266 0.0000652038 0.0000238725 0.0005659345 0.1416943632 0.0781255087 0.0046341877 0.0575673537 0.0003951075 0.0244530921
1700030446.61832 -10.410937 15.820097 0.340111 -0.008177 0.035894 0.746676 0.664168 0.0000651034 -0.0000065705 -0.0000197646 0.0000653448 0.0000238591 0.0005662347 0.1425059767 0.0784757507 0.0046334325 0.0576853323 0.0004037071 0.0245253074
1700030446.68471 -10.430469 15.869819 0.343642 -0.010886 0.035060 0.749903 0.660529 0.0000653058 -0.0000065651 -0.0000208468 0.0000655137 0.0000212062 0.0005670341 0.1433924742 0.0788576990 0.0046401855 0.0578262219 0.0004036031 0.0246140510
1700030446.75109 -10.446270 15.927289 0.332481 -0.020241 0.028016 0.753023 0.657086 0.0000657343 -0.0000062075 -0.0000234836 0.0000652021 0.0000098502 0.0005682053 0.1442543660 0.0793264171 0.0046446286 0.0580803692 0.0004038841 0.0247066893
1700030446.81747 -10.453856 15.978175 0.335048 -0.022698 0.026790 0.755815 0.653844 0.0000659997 -0.0000061976 -0.0000245011 0.0000653668 0.0000071201 0.0005685954 0.1451718855 0.0796339038 0.0046478966 0.0581213699 0.0004085238 0.0247880290
1700030446.88385 -10.454520 16.026962 0.349338 -0.014382 0.020969 0.756361 0.653660 0.0000651733 -0.0000062128 -0.0000141221 0.0000655990 0.0000082417 0.0005696466 0.1458722494 0.0798370118 0.0046577015 0.0581086435 0.0003991891 0.0248511063
1700030446.95022 -10.459344 16.080285 0.347746 -0.013087 0.019112 0.755028 0.655283 0.0000655443 -0.0000061798 -0.0000119757 0.0000659746 0.0000075743 0.0005705751 0.1468133616 0.0801289348 0.0046624264 0.0581491056 0.0003860678 0.0249399144
1700030447.01659 -10.468703 16.135779 0.333621 -0.008711 0.022192 0.758203 0.651583 0.0000657234 -0.0000063346 -0.0000105566 0.0000665468 0.0000130626 0.0005711550 0.1478097252 0.0804828693 0.0046570198 0.0582391819 0.0003832935 0.0250377381
1700030447.08295 -10.486803 16.183871 0.339963 -0.009737 0.027038 0.765561 0.642722 0.0000647138 -0.0000061950 -0.0000149211 0.0000670813 0.0000154405 0.0005706069 0.1487621112 0.0808711162 0.0046706748 0.0583283044 0.0004126779 0.0251283595
1700030447.14931 -10.506447 16.240019 0.349877 -0.016316 0.040911 0.774012 0.631637 0.0000659888 -0.0000070011 -0.0000286388 0.0000684559 0.0000227825 0.0005696188 0.1495217613 0.0813130896 0.0046824870 0.0586061331 0.0003919803 0.0252246111
1700030447.21566 -10.534211 16.283846 0.342038 -0.020603 0.039485 0.787375 0.614863 0.0000661177 -0.0000067497 -0.0000309049 0.0000690644 0.0000193155 0.0005703639 0.1503936852 0.0818030652 0.0046845015 0.0589048614 0.0003725883 0.0253241156
1700030447.28201 -10.554277 16.339715 0.339592 -0.026472 0.033503 0.799942 0.598556 0.0000661222 -0.0000061191 -0.0000315394 0.0000694483 0.0000109589 0.0005715876 0.1510895227 0.0822816619 0.0046786268 0.0592789264 0.0003554706 0.0254401755
1700030447.34836 -10.584041 16.386042 0.341822 -0.024424 0.026431 0.814481 0.579073 0.0000653281 -0.0000055644 -0.0000256591 0.0000702006 0.0000073301 0.0005731935 0.1521262885 0.0827065016 0.0046969354 0.0593917978 0.0003834456 0.0255150570
1700030447.41470 -10.599086 16.433918 0.359939 -0.024471 0.016339 0.824701 0.564802 0.0000648416 -0.0000049538 -0.0000196165 0.0000708831 -0.0000010378 0.0005746824 0.1527765826 0.0831191965 0.0047109329 0.0596947219 0.0003585196 0.0255987145
1700030447.48104 -10.620820 16.471307 0.373556 -0.014953 0.016053 0.834448 0.550650 0.0000644011 -0.0000048345 -0.0000115993 0.0000716354 0.0000044198 0.0005758757 0.1536560917 0.0834410524 0.0047220616 0.0597843556 0.0003530095 0.0256768512
1700030447.54741 -10.637742 16.511704 0.361089 -0.010492 0.020542 0.842359 0.538423 0.0000645059 -0.0000047523 -0.0000101037 0.0000725207 0.0000104572 0.0005765442 0.1543307182 0.0838086710 0.0047484500 0.0600954931 0.0003409327 0.0257732170
1700030447.61380 -10.664009 16.583418 0.349653 -0.005776 0.030952 0.844926 0.533956 0.0000646287 -0.0000049178 -0.0000109377 0.0000737115 0.0000225539 0.0005764150 0.1550460800 0.0841978432 0.0047142647 0.0601148281 0.0003931660 0.0258004091
1700030447.68019 -10.681389 16.637474 0.341157 -0.012891 0.034674 0.842324 0.537701 0.0000653848 -0.0000052743 -0.0000194049 0.0000736834 0.0000212929 0.0005763878 0.1564415776 0.0848830185 0.0047239705 0.0604226702 0.0004034348 0.0259195577
1700030447.74657 -10.703260 16.690194 0.352877 -0.015227 0.046118 0.840546 0.539559 0.0000664999 -0.0000061775 -0.0000278087 0.0000749681 0.0000297886 0.0005755337 0.1572805976 0.0852689994 0.0047291660 0.0605994923 0.0003956914 0.0260078722
1700030447.81295 -10.722053 16.729515 0.370688 -0.006852 0.046516 0.841660 0.537956 0.0000661656 -0.0000059292 -0.0000207997 0.0000760217 0.0000345720 0.0005762603 0.1581023673 0.0857061714 0.0047320273 0.0608347347 0.0003846644 0.0260942215
1700030447.87933 -10.746413 16.774552 0.352556 -0.011358 0.043250 0.841498 0.538407 0.0000662762 -0.0000058703 -0.0000231458 0.0000757749 0.0000296104 0.0005773954 0.1587700187 0.0860897697 0.0047310412 0.0610576794 0.0003769688 0.0261661532
1700030447.94570 -10.771949 16.828663 0.348286 -0.017804 0.044017 0.841021 0.538914 0.0000671149 -0.0000061372 -0.0000288630 0.0000756922 0.0000265954 0.0005779179 0.1596101832 0.0865564957 0.0047344647 0.0613128699 0.0004129075 0.0262277973
1700030448.01207 -10.791282 16.882316 0.352109 -0.018233 0.044506 0.837345 0.544555 0.0000669869 -0.0000058615 -0.0000296345 0.0000756481 0.0000270895 0.0005779175 0.1605274398 0.0870066206 0.0047426517 0.0615204288 0.0004034086 0.0263195760
1700030448.07843 -10.792727 16.925340 0.364467 -0.004867 0.035332 0.834066 0.550510 0.0000660563 -0.0000050999 -0.0000137039 0.0000758161 0.0000260716 0.0005800340 0.1614689346 0.0874185630 0.0047475823 0.0616984068 0.0003797205 0.0264262411
1700030448.14479 -10.811650 16.978368 0.364355 -0.003554 0.030484 0.832174 0.553664 0.0000663775 -0.0000049449 -0.0000097892 0.0000760066 0.0000232915 0.0005813274 0.1623125123 0.0876181942 0.0047392383 0.0617124220 0.0003508391 0.0265295289
1700030448.21115 -10.839731 17.032445 0.341493 -0.001832 0.034760 0.830780 0.555511 0.0000656954 -0.0000038164 -0.0000111532 0.0000750244 0.0000270813 0.0005805365 0.1633676758 0.0881256258 0.0047454513 0.0619621751 0.0003272426 0.0266476134
1700030448.27750 -10.865297 17.072181 0.337409 -0.006277 0.038243 0.827756 0.559748 0.0000662037 -0.0000039728 -0.0000165541 0.0000751807 0.0000270907 0.0005808892 0.1643522026 0.0887387506 0.0047440513 0.0623539577 0.0003671710 0.0267261244
1700030448.34384 -10.893545 17.120104 0.332976 -0.013281 0.046978 0.825782 0.561873 0.0000676292 -0.0000047919 -0.0000269525 0.0000760876 0.0000306370 0.0005804809 0.1648929191 0.0891676568 0.0047357548 0.0628046078 0.0003296490 0.0268485306
1700030448.41018 -10.917373 17.166811 0.367954 -0.007624 0.046802 0.827701 0.559162 0.0000669523 -0.0000042327 -0.0000215150 0.0000764252 0.0000339271 0.0005809437 0.1656503545 0.0896156496 0.0047640097 0.0629067223 0.0004028194 0.0268584912
1700030448.47652 -10.942710 17.212060 0.352453 -0.012984 0.039656 0.828170 0.558921 0.0000671291 -0.0000035383 -0.0000220491 0.0000754152 0.0000245399 0.0005826353 0.1665319692 0.0900877134 0.0047969619 0.0632237125 0.0003595296 0.0269653452
1700030448.54310 -10.968207 17.261232 0.346678 -0.020723 0.033717 0.828914 0.557975 0.0000678416 -0.0000032000 -0.0000251904 0.0000751552 0.0000151434 0.0005839516 0.1674156162 0.0905866378 0.0047784920 0.0635332335 0.0003462645 0.0271039379
1700030448.60993 -10.992262 17.318927 0.361596 -0.023519 0.029702 0.828021 0.559415 0.0000682240 -0.0000030330 -0.0000252503 0.0000752659 0.0000102914 0.0005849960 0.1682362236 0.0909506597 0.0047845415 0.0635919278 0.0003855310 0.0271198105
1700030448.67677 -11.001988 17.354029 0.373493 -0.010497 0.022446 0.825631 0.563666 0.0000670838 -0.0000029025 -0.0000108968 0.0000755350 0.0000113053 0.0005863515 0.1692832194 0.0914823331 0.0047927936 0.0638263890 0.0003758543 0.0272168881
1700030448.74361 -11.018301 17.400013 0.376932 -0.006150 0.019595 0.823374 0.567127 0.0000674555 -0.0000028588 -0.0000047703 0.0000760587 0.0000117265 0.0005874377 0.1699521519 0.0917272311 0.0047913360 0.0639620425 0.0003582335 0.0273263182
1700030448.81046 -11.033483 17.453200 0.374787 -0.003279 0.024020 0.822067 0.568875 0.0000679974 -0.0000029652 -0.0000048653 0.0000768954 0.0000171173 0.0005880563 0.1710319185 0.0921380154 0.0047890074 0.0642379694 0.0003334795 0.0275345690
1700030448.87731 -11.065241 17.507205 0.362337 -0.007498 0.027903 0.818852 0.573277 0.0000686856 -0.0000033213 -0.0000109100 0.0000774527 0.0000180737 0.0005887165 0.1721646761 0.0925578366 0.0046805932 0.0646135481 0.0002724165 0.0277393991
1700030448.94417 -11.072881 17.579019 0.357625 -0.014418 0.037951 0.817278 0.574812 0.0000697046 -0.0000039290 -0.0000224192 0.0000780871 0.0000218749 0.0005885672 0.1728870057 0.0931815979 0.0048513018 0.0650993244 0.0001163751 0.0278129439
1700030449.01104 -11.099639 17.604307 0.382431 -0.010007 0.038660 0.818508 0.573106 0.0000698536 -0.0000038576 -0.0000197290 0.0000787209 0.0000256649 0.0005893304 0.1742823824 0.0936980871 0.0047947177 0.0648718760 0.0003024186 0.0277823467
1700030449.07792 -11.128445 17.651879 0.367351 -0.016025 0.033404 0.819123 0.572421 0.0000701209 -0.0000035444 -0.0000213696 0.0000784263 0.0000182122 0.0005905746 0.1746722976 0.0941316046 0.0048197077 0.0651708748 0.0003637132 0.0277938341
1700030449.14480 -11.154573 17.713052 0.347605 -0.020719 0.028615 0.820032 0.571226 0.0000706474 -0.0000032666 -0.0000222197 0.0000785125 0.0000105831 0.0005918755 0.1755796553 0.0946341292 0.0048253616 0.0655114266 0.0003846755 0.0279073138
1700030449.21169 -11.172505 17.752226 0.364223 -0.027321 0.026176 0.816900 0.575538 0.0000712311 -0.0000030411 -0.0000270014 0.0000786402 0.0000044728 0.0005923339 0.1766989476 0.0951258172 0.0048263701 0.0656376826 0.0003967531 0.0279893439
1700030449.27859 -11.175751 17.804455 0.380601 -0.016520 0.024973 0.812502 0.582188 0.0000703841 -0.0000033338 -0.0000169135 0.0000790624 0.0000094421 0.0005936844 0.1773059873 0.0954251931 0.0048330535 0.0657702166 0.0003719123 0.0280489706
1700030449.34549 -11.186941 17.859380 0.387679 -0.014756 0.026182 0.809785 0.585957 0.0000709356 -0.0000035009 -0.0000162222 0.0000796951 0.0000119446 0.0005945853 0.1785099935 0.0957431833 0.0048431959 0.0658250681 0.0003320833 0.0282050156
1700030449.41240 -11.196245 17.921811 0.389735 -0.016144 0.035976 0.806923 0.589338 0.0000720785 -0.0000040894 -0.0000233810 0.0000806706 0.0000191591 0.0005945675 0.1797892863 0.0961632444 0.0048460651 0.0660606912 0.0002937795 0.0284318060
1700030449.47932 -11.224595 17.941951 0.366606 -0.014963 0.035488 0.804707 0.592422 0.0000721504 -0.0000040649 -0.0000230842 0.0000805340 0.0000192517 0.0005946353 0.1807341018 0.0965974908 0.0048641935 0.0659941549 0.0003497442 0.0283598046
1700030449.54612 -11.247159 17.983067 0.364180 -0.017816 0.043283 0.804772 0.591736 0.0000733175 -0.0000045731 -0.0000292926 0.0000815349 0.0000239561 0.0005945756 0.1808059090 0.0969798037 0.0048473024 0.0664500916 0.0003598612 0.0284177532
1700030449.61280 -11.260149 18.037214 0.377884 -0.013000 0.043525 0.806223 0.589866 0.0000730794 -0.0000043520 -0.0000250464 0.0000822089 0.0000270018 0.0005954257 0.1815570714 0.0974142436 0.0048525576 0.0666696448 0.0003819646 0.0284843179
1700030449.67948 -11.284577 18.084300 0.375958 -0.018991 0.036074 0.806286 0.590119 0.0000735681 -0.0000039552 -0.0000260061 0.0000818999 0.0000175460 0.0005971219 0.1827812842 0.0978843922 0.0048651181 0.0668595496 0.0003255102 0.0286325290
1700030449.74617 -11.303776 18.135739 0.371648 -0.024399 0.035755 0.805749 0.590673 0.0000744790 -0.0000038902 -0.0000302965 0.0000821655 0.0000137264 0.0005978666 0.1836961872 0.0983673152 0.0048608569 0.0671872118 0.0002694130 0.0287757554
1700030449.81286 -11.314735 18.178516 0.380742 -0.018767 0.030431 0.800933 0.597686 0.0000743416 -0.0000038036 -0.0000222711 0.0000826175 0.0000127948 0.0005997095 0.1845602389 0.0987130706 0.0048513791 0.0674386851 0.0001576051 0.0289455145
1700030449.87955 -11.326608 18.222717 0.386827 -0.013918 0.025605 0.796359 0.604121 0.0000745062 -0.0000037543 -0.0000151790 0.0000830778 0.0000118049 0.0006012586 0.1854635113 0.0990962448 0.0048348581 0.0678119484 0.0000052133 0.0291768617
1700030449.94624 -11.338536 18.271872 0.386333 -0.011024 0.024624 0.794697 0.606407 0.0000749552 -0.0000037730 -0.0000120928 0.0000837057 0.0000128164 0.0006023717 0.1865279435 0.0995176609 0.0048100058 0.0683028580 -0.0001825567 0.0295027671
1700030450.01294 -11.345104 18.335417 0.382837 -0.008530 0.034382 0.792044 0.609435 0.0000757363 -0.0000044113 -0.0000161343 0.0000845567 0.0000223176 0.0006025015 0.1877292683 0.0996573003 0.0049837939 0.0680636042 0.0000807488 0.0293425726
1700030450.07964 -11.370049 18.413428 0.360337 -0.012075 0.038332 0.790225 0.611497 0.0000760526 -0.0000044995 -0.0000221735 0.0000844705 0.0000232532 0.0006022415 0.1886364243 0.1002633018 0.0049056736 0.0676782071 0.0003631187 0.0291702624
1700030450.14634 -11.386419 18.456349 0.361483 -0.010350 0.040432 0.791436 0.609826 0.0000764689 -0.0000045874 -0.0000217350 0.0000853230 0.0000259225 0.0006028322 0.1900709558 0.1009331728 0.0049016119 0.0679859886 0.0003850437 0.0293286921
1700030450.21304 -11.406023 18.504270 0.352700 -0.010552 0.041838 0.795050 0.605007 0.0000770315 -0.0000045848 -0.0000224921 0.0000861466 0.0000270005 0.0006036718 0.1909257193 0.1013511433 0.0049024550 0.0682660570 0.0003718706 0.0294666116
1700030450.27974 -11.424769 18.589909 0.353304 -0.016696 0.034842 0.801843 0.596285 0.0000773037 -0.0000039192 -0.0000225428 0.0000858597 0.0000173437 0.0006054700 0.1918891602 0.1019100995 0.0049002051 0.0685632332 0.0003889592 0.0295335494
1700030450.34645 -11.461924 18.642705 0.349439 -0.018761 0.032952 0.810001 0.585201 0.0000776311 -0.0000036313 -0.0000235828 0.0000864186 0.0000153404 0.0006065223 0.1938497963 0.1025585415 0.0049153873 0.0687189145 0.0003515570 0.0297353227
1700030450.41316 -11.471368 18.671470 0.371923 -0.012070 0.022038 0.818699 0.573673 0.0000770179 -0.0000029065 -0.0000110436 0.0000866720 0.0000096053 0.0006085397 0.1946475260 0.1031853107 0.0049281037 0.0691278917 0.0003799825 0.0298219265
1700030450.47987 -11.488415 18.721047 0.380159 -0.006186 0.020447 0.829577 0.557983 0.0000772259 -0.0000024328 -0.0000044607 0.0000876007 0.0000117310 0.0006096855 0.1952382603 0.1033457199 0.0049424838 0.0692309840 0.0003342743 0.0299253777
1700030450.54654 -11.514307 18.760814 0.390183 -0.001267 0.029551 0.839156 0.543085 0.0000775930 -0.0000022642 -0.0000053194 0.0000889602 0.0000226098 0.0006099267 0.1964177989 0.1037470255 0.0049853431 0.0694742416 0.0003324294 0.0300515445
1700030450.61316 -11.531409 18.792678 0.367872 -0.004846 0.041049 0.846296 0.531106 0.0000777389 -0.0000024913 -0.0000147437 0.0000898707 0.0000296881 0.0006097104 0.1973191693 0.1042418390 0.0050695601 0.0697583190 0.0002977980 0.0301244143
1700030450.68023 -11.551227 18.840540 0.363128 -0.012544 0.055845 0.854558 0.516192 0.0000793149 -0.0000033419 -0.0000291669 0.0000917766 0.0000393705 0.0006082049 0.1976516060 0.1046399104 0.0049517110 0.0698882397 0.0003790179 0.0301337553
1700030450.74730 -11.586526 18.883152 0.361153 -0.015596 0.050931 0.864963 0.499001 0.0000795421 -0.0000025423 -0.0000287205 0.0000917059 0.0000341270 0.0006100315 0.1984394779 0.1050796313 0.0049588731 0.0701856443 0.0003368803 0.0302433966
